,step,id,temperature,humidity
0,1,1,25.779079853663326,69.75430687954045
1,1,2,24.67287006131942,69.69407157688376
2,1,3,25.907903810237848,69.70241498009749
3,1,4,24.98710428315114,69.73910025432008
4,1,5,26.81931419392063,69.77689070428401
5,1,6,27.292930506082783,69.68209907283159
6,1,7,27.090516532360507,69.53272103765119
7,1,8,27.69307469785666,69.50418043799783
8,1,9,26.367595824792414,69.59487931444022
9,1,10,26.69463391840779,69.72860342507515
10,1,11,27.05330850387872,69.60947409857634
11,1,12,27.895514535116618,69.12664521126116
12,1,13,30.35379502555858,68.38328526462207
13,1,14,26.06884603950237,69.41075609781075
14,1,15,26.51072745421338,69.67623991535173
15,1,16,26.461640610054406,69.61907292561467
16,1,17,27.13323375082448,69.2515685655012
17,1,18,29.407335182336038,68.79281054240649
18,1,19,26.528794751990947,69.45202131436717
19,1,20,25.730298545525983,69.68008310467994
20,1,21,26.19091095978151,69.71219372474081
21,1,22,26.94003495490523,69.61486267399226
22,1,23,27.264792221596238,69.56065616029554
23,1,24,26.96830612845838,69.6385128130414
24,1,25,25.96000961688496,69.73615045351345
25,2,1,26.47155941742467,69.75048168605291
26,2,2,27.598017779242422,69.69719492787713
27,2,3,24.618045822442504,69.71191261227743
28,2,4,27.80888109367819,69.72566284393488
29,2,5,26.65189729379076,69.76388101851204
30,2,6,27.05924398222187,69.67437849948173
31,2,7,27.46089782718104,69.55081323257403
32,2,8,26.148635224811894,69.4895521170351
33,2,9,26.333434488828765,69.60358865263365
34,2,10,27.00945308066034,69.72244951068785
35,2,11,26.082051233456152,69.59970821750308
36,2,12,30.096754996172713,69.1339206452992
37,2,13,32.98225734514209,68.08925841275763
38,2,14,27.200779901782127,69.41335463461888
39,2,15,25.262854486987056,69.6755117901767
40,2,16,25.875791188259935,69.60483929071628
41,2,17,25.927829344648924,69.24239809376378
42,2,18,28.804053968182917,68.75288685198974
43,2,19,25.399725677364863,69.44225522835798
44,2,20,26.676996472505046,69.66195207570742
45,2,21,26.7182881685339,69.70205296953421
46,2,22,26.488644104478777,69.59718455618179
47,2,23,25.969613651701728,69.54467058024507
