,step,id,temperature,humidity
0,1,1,25.249773362400102,69.78292703518497
1,1,2,25.554557793811085,69.71080820844966
2,1,3,25.62522276654071,69.50622205681529
3,1,4,32.7732670406106,68.49952173714692
4,1,5,28.29280483898567,68.95784386403416
5,1,6,25.50199883309839,69.8007471283906
6,1,7,24.65523402936908,69.71204455799406
7,1,8,26.757155488465475,69.52210848041466
8,1,9,28.182444645916405,68.9665564194745
9,1,10,27.07168259527274,69.07092097278817
10,1,11,25.47385916171234,69.80909727913347
11,1,12,28.015836580597544,69.76441785249612
12,1,13,26.94703403800465,69.6574980447273
13,1,14,27.308609499522614,69.55172570871018
14,1,15,27.77725284458626,69.57598948735698
15,1,16,25.67593673279485,69.8226536964099
16,1,17,25.970433703857516,69.79075985656796
17,1,18,26.661070678279305,69.75146420142488
18,1,19,26.351980395482485,69.72718281400111
19,1,20,27.206804689552108,69.74810375492174
20,1,21,26.57586414585944,69.84682157680004
21,1,22,26.494527422843237,69.83620303682378
22,1,23,26.261037891721706,69.80548156254345
23,1,24,23.903541855712174,69.77881773707782
24,1,25,23.900945496708626,69.78769480749624
25,2,1,26.48235549116727,69.77559672273773
26,2,2,26.688356269526203,69.69006155579106
27,2,3,27.366282872069007,69.47857727207052
28,2,4,33.48086364604916,68.37478701766858
29,2,5,28.154399099116336,68.91424693079041
30,2,6,25.313554346830326,69.77804838912297
31,2,7,26.443304917256356,69.70406822774638
32,2,8,27.16703452373904,69.50958766265906
33,2,9,29.182291844221766,68.84483449336635
34,2,10,28.995780972406102,68.97549983969995
35,2,11,26.717262586717414,69.7911557600057
36,2,12,26.714052433453343,69.7445562164152
37,2,13,27.6185801035432,69.65184330782387
38,2,14,27.058349499949934,69.55359172669664
39,2,15,27.00739242191665,69.53373038201052
40,2,16,26.848653331207913,69.82812240857423
41,2,17,25.872982284559455,69.78824947512622
42,2,18,26.791850019381585,69.75392909000777
43,2,19,26.300080463105687,69.71508954660487
44,2,20,25.89556511223772,69.71540391265447
45,2,21,26.66161805129494,69.84089821377948
46,2,22,26.77261880591334,69.81313935140305
47,2,23,26.675192206625702,69.8087948129189
48,2,24,26.926395356217924,69.8016208138
49,2,25,26.462340364455624,69.79318634222048
50,3,1,27.282665288915425,69.78741486790011
51,3,2,26.140399690140125,69.69029962142861
52,3,3,26.608437904023788,69.45333782559052
53,3,4,36.12624650240211,68.06211214656416
54,3,5,29.430567978729826,68.846369740883
55,3,6,25.54990966744713,69.77695279230133
56,3,7,26.59917508976901,69.67353890054814
57,3,8,26.449195712259783,69.49771131823083
58,3,9,29.76451738077532,68.80024453179615
59,3,10,28.57163956193968,68.93251268865765
