,step,id,temperature,humidity
0,1,1,25.98955913727668,69.80285171543892
1,1,2,25.778351627346034,69.74576408571642
2,1,3,27.364067912018076,69.68190039043202
3,1,4,26.93798397167449,69.64219195274181
4,1,5,26.225395872309285,69.66023500538519
5,1,6,26.235484570348166,69.7750596115441
6,1,7,25.686234766030815,69.67548181616863
7,1,8,25.405095119011293,69.51349045241241
8,1,9,27.55647291402574,69.26041102334872
9,1,10,26.907465373849003,69.4783106676422
10,1,11,25.79917964286445,69.75455333824878
11,1,12,26.343854506611,69.63777952369486
12,1,13,27.585107318573915,69.32308693480896
13,1,14,274.92178771183444,60.761306495002515
14,1,15,27.875669791101306,69.22485343124293
15,1,16,26.761355238976883,69.76557053044661
16,1,17,26.181049744631686,69.68525818137283
17,1,18,25.02312562890053,69.48382480937691
18,1,19,26.916470952813057,69.21908645647903
19,1,20,27.810684544065012,69.44289918246969
20,1,21,25.934797633129527,69.79935854071027
21,1,22,26.63995350564974,69.74380207059758
22,1,23,26.55674619251642,69.66625773111318
23,1,24,27.00564897269284,69.63446661434578
24,1,25,25.55266278675665,69.65174192332316
25,2,1,26.017514479115018,69.79097335107461
26,2,2,27.54310541572606,69.76002140833278
27,2,3,26.254719140701013,69.69195312750271
28,2,4,25.24765961925271,69.65345094116606
29,2,5,26.31520927516286,69.67998425695828
30,2,6,26.075742809356246,69.77542963757696
31,2,7,26.20051446773374,69.68293371785428
32,2,8,27.56572334891574,69.51999635493839
33,2,9,27.352165547511202,69.36789514262382
34,2,10,26.731506982706236,69.49224465598493
35,2,11,26.768838136371816,69.75480464279138
36,2,12,26.309582584773864,69.64116723433295
37,2,13,27.086805458837677,69.27009708387094
38,2,14,126.95188578007998,64.01267772657843
39,2,15,27.13904305060666,69.18898778567751
40,2,16,26.317151757567338,69.76918161627069
41,2,17,27.2709675249344,69.65976858452116
42,2,18,26.351167818230287,69.44489968991046
43,2,19,27.86378033554097,69.16831455353513
44,2,20,26.192069676464218,69.42329289037893
45,2,21,25.307539878175728,69.79397335513903
46,2,22,26.826856302237832,69.74339648097008
47,2,23,26.633242578029417,69.66245280875822
48,2,24,27.36554752290556,69.61558246183232
49,2,25,25.459650961009938,69.64595229619758
50,3,1,26.450450117402912,69.79337855682427
51,3,2,26.260021437316126,69.74215988348686
52,3,3,26.383206519119984,69.68388150339284
53,3,4,27.292785535387384,69.65271197968866
54,3,5,26.526021716388666,69.67141384267794
55,3,6,26.868977366282813,69.7696711400696
56,3,7,26.32073946475845,69.67854700996834
57,3,8,27.372439503992354,69.49045417596875
58,3,9,27.36853083582765,69.31851105645458
59,3,10,26.380372288399336,69.46503694941573
60,3,11,25.760841735676784,69.75079620186749
61,3,12,27.00414573477231,69.6274037775122
62,3,13,28.106826755046132,69.22692975227183
63,3,14,524.7809430288204,57.31940742331513
64,3,15,26.477590017935125,69.1323306104468
65,3,16,26.02189036610528,69.75882395416565
66,3,17,26.354780648206862,69.66306491972891
67,3,18,26.362354941858403,69.42279539670552
68,3,19,28.846848477364926,69.1209809552512
69,3,20,27.591509488492047,69.4091070935458
70,3,21,26.912628655991757,69.78785000214461
71,3,22,26.66301709677217,69.723026256165
72,3,23,26.591525842501614,69.64025554369563
73,3,24,27.175003238643868,69.60807915803821
74,3,25,27.841352044393734,69.63540842150464
75,4,1,26.157768533920564,69.78479321219345
76,4,2,26.39735215994782,69.72730451115426
77,4,3,26.86875162698016,69.67108288679758
78,4,4,27.319735090970624,69.64443433720989
79,4,5,27.427423242440298,69.68057711011771
80,4,6,27.16343604196059,69.76213103068942
81,4,7,27.732415730067604,69.66813540561874
82,4,8,28.276512413524063,69.47773589160427
83,4,9,26.19799494669791,69.30075101517399
84,4,10,27.117832823046527,69.49541686222634
85,4,11,27.7400510367005,69.74437825159174
86,4,12,27.729703363259592,69.61819838409164
87,4,13,28.870952174125854,69.16781870934317
88,4,14,274.2958345603872,60.77360994568566
89,4,15,27.848109530567953,69.13600677616058
90,4,16,25.83065802561253,69.7573196552301
91,4,17,27.197028310149033,69.63939649636005
92,4,18,26.365498145349292,69.37854204898996
