,step,id,temperature,humidity
0,1,1,25.577075674034297,69.6911101650095
1,1,2,27.67540099723309,69.57837467703571
2,1,3,26.584953843309954,69.5231804982921
3,1,4,27.273727885331787,69.63144797585092
4,1,5,26.231697428199094,69.73170944200504
5,1,6,27.662191387672024,69.59813299278206
6,1,7,27.623822070751388,69.21941053652272
7,1,8,30.780615825819698,68.65606150201044
8,1,9,26.786297027803936,69.43478268285595
9,1,10,25.8469082475862,69.65936841969311
10,1,11,25.92156144180035,69.60804160183459
11,1,12,27.030803869427857,69.18627088419451
12,1,13,34.679320080447695,68.09895944007359
13,1,14,28.176190631123575,69.38901300077653
14,1,15,27.23438679648997,69.66381233746326
15,1,16,27.483351785725084,69.68116146548383
16,1,17,26.956552138987487,69.54692778634171
17,1,18,27.341560183473792,69.47892046137095
18,1,19,26.25191007869516,69.58960015786752
19,1,20,27.065553004838918,69.69277503488225
20,1,21,26.69603871292176,69.7549459148363
21,1,22,27.55269208181884,69.72583725168535
22,1,23,27.669217896657052,69.68758062498749
23,1,24,25.870887125685268,69.73082634784521
24,1,25,27.41602784771042,69.76654444678738
25,2,1,27.025718008553373,69.68089074696111
26,2,2,25.875531208489544,69.57425055591803
27,2,3,26.602047186387,69.51288923696755
28,2,4,26.432155229127677,69.61963898742097
29,2,5,27.163353174720367,69.72407299591079
30,2,6,28.166829669081874,69.60808168121477
31,2,7,28.501333589911756,69.1957041763176
32,2,8,30.73693111503558,68.50997578925319
33,2,9,27.14015857190622,69.39942661991842
34,2,10,26.871141221605455,69.67070989719929
35,2,11,26.57980270928508,69.60298628388755
36,2,12,28.86070809119658,69.15740155562169
37,2,13,37.04690000384798,67.8427433877161
38,2,14,27.719935525165138,69.37919939969456
39,2,15,26.342042663738475,69.66527036507507
40,2,16,25.83235177826527,69.69006095075926
41,2,17,26.72843138400839,69.55282615480056
42,2,18,27.440331899375384,69.46736128457583
43,2,19,27.161609146787274,69.57550663368778
44,2,20,26.209390381431987,69.71027258361333
45,2,21,26.80909951952718,69.75557911943439
46,2,22,27.3497794344368,69.70912438896416
47,2,23,26.965150537606554,69.691904476109
48,2,24,26.85517244523756,69.72368260604273
49,2,25,26.487653131738465,69.7731497842172
50,3,1,26.19162129084293,69.67852685722536
51,3,2,27.12990847470301,69.55331769137437
52,3,3,26.46458791796699,69.4871972809433
53,3,4,26.22947924584504,69.61490988049266
54,3,5,27.14778863457756,69.71760595312065
55,3,6,27.5860067053875,69.59121619839033
56,3,7,27.791585577435903,69.16613613294356
57,3,8,32.00540626612973,68.36905406867753
58,3,9,27.368176457046182,69.38694131205449
59,3,10,26.26526565538179,69.66467402718459
60,3,11,26.004522963499582,69.58678244675309
61,3,12,27.96915319678235,69.13589197516677
62,3,13,43.433513333601866,67.28944804085197
63,3,14,26.93301270193192,69.35160625179417
64,3,15,25.965704997184854,69.64342115740267
65,3,16,26.741195282769983,69.68703523131408
66,3,17,26.61711489625073,69.54901273906107
67,3,18,26.658473433159575,69.41929642914397
68,3,19,26.290222652788444,69.57278389247043
69,3,20,26.724649776466325,69.69130593023453
70,3,21,26.29554380479144,69.75847212742987
71,3,22,27.115781921282125,69.7172742893121
72,3,23,26.638589089677634,69.69061715816777
73,3,24,27.087228151717085,69.71590617127117
74,3,25,26.98599528273041,69.75953074830802
75,4,1,27.46926315903005,69.66918049310914
76,4,2,26.38257420265427,69.55143866170675
77,4,3,25.96237244501456,69.49362479438666
78,4,4,28.18522166378206,69.60311646366749
79,4,5,27.109029324499375,69.7090548848167
80,4,6,27.088094888605262,69.5766476988866
81,4,7,28.519568434286203,69.08836530970822
82,4,8,32.88787108659589,68.21147292374904
83,4,9,27.52688467598414,69.3635680634541
84,4,10,26.554890918342828,69.65492058698985
85,4,11,27.09280967093394,69.57371685639707
