,step,id,temperature,humidity
0,1,1,26.21509854019324,69.79681998468119
1,1,2,26.51760245580986,69.70332844253811
2,1,3,25.949013565049476,69.54241299641731
3,1,4,27.46658899394307,69.16970800360046
4,1,5,28.802422490764847,69.26551344481868
5,1,6,26.85061313183665,69.77566946035287
6,1,7,26.230742311894986,69.70335203981598
7,1,8,26.502318066509016,69.45375536082612
8,1,9,36.24168811073779,67.95431938142916
9,1,10,29.288703765620777,68.93462780050926
10,1,11,24.913999993956715,69.78355024260927
11,1,12,25.320431495557912,69.72962628764904
12,1,13,25.380454256165407,69.60359759929077
13,1,14,26.379238844993726,69.39879191968454
14,1,15,25.258445205443895,69.45896949591474
15,1,16,24.477579418355695,69.80661869552343
16,1,17,25.160140806156413,69.75868918052393
17,1,18,27.44898497457199,69.70971678537087
18,1,19,26.886046256984198,69.67234886674832
19,1,20,25.458004227412133,69.69240837326508
20,1,21,26.25432467922246,69.83822875130713
21,1,22,25.624498887290628,69.8190638448823
22,1,23,26.37863481145222,69.78319162916141
23,1,24,26.628711499054035,69.77759731391258
24,1,25,24.80635285736865,69.7717086020651
25,2,1,25.7219704075513,69.79971740944538
26,2,2,24.637622437478175,69.71129269518183
27,2,3,25.837340435047526,69.55782217372119
28,2,4,26.716436344857915,69.12812888281634
29,2,5,26.880516797322205,69.24017049620214
30,2,6,25.704372203068573,69.78254099786065
31,2,7,26.085396238330674,69.67538648365266
32,2,8,26.079562201493633,69.4728940213691
33,2,9,36.55792407406761,67.82728446331548
34,2,10,27.640102482666773,68.84678674174576
35,2,11,25.854015905414133,69.78804190143862
36,2,12,25.78575117299626,69.7315475305181
37,2,13,26.156541376468724,69.59059330654765
38,2,14,27.252969889017677,69.38898527118916
39,2,15,26.165137195785036,69.46236603857369
40,2,16,25.935823384323577,69.81935464384023
41,2,17,25.92316837873089,69.77182488804623
42,2,18,25.54505395380496,69.72546528421167
43,2,19,27.189055342968036,69.65953651024593
44,2,20,25.296608648880074,69.69408085534269
45,2,21,24.955415492742578,69.84604848815415
46,2,22,26.297784560152806,69.82334463749959
47,2,23,24.497855980267776,69.79353241317064
48,2,24,26.73392820845543,69.76809693380724
49,2,25,25.849714658169756,69.7636252771488
50,3,1,26.778384118833504,69.78626216909748
51,3,2,25.605099388099372,69.71064455586705
52,3,3,26.319987488084816,69.55359599423639
53,3,4,28.16064544972489,69.13730940511229
54,3,5,26.697059925093754,69.21220014259274
55,3,6,26.24059437650185,69.78487991725808
