,step,id,temperature,humidity
0,1,1,26.416876438053766,69.74304499648831
1,1,2,25.760512744148986,69.63617301129835
2,1,3,27.659288734042796,69.2639825586053
3,1,4,125.63431720623569,64.01651086660671
4,1,5,26.325855470694126,69.2489606132202
5,1,6,27.797334194308775,69.78183038005744
6,1,7,25.283303617921078,69.65291576904961
7,1,8,26.926641220926648,69.46090338067862
8,1,9,27.850803209096902,69.17463462280934
9,1,10,28.160008301955294,69.47202121443
10,1,11,26.024428484293253,69.79342999243087
11,1,12,25.884412280731894,69.74604961519881
12,1,13,26.405958256257048,69.66182186126248
13,1,14,26.426304027991062,69.62544963345331
14,1,15,26.61345148209221,69.67125156927274
15,1,16,26.6465999327195,69.82284403111012
16,1,17,27.135458070794897,69.79847328245668
17,1,18,27.26144753997302,69.74776815157567
18,1,19,25.750416254422102,69.74866526693297
19,1,20,26.57171030331396,69.76924836765656
20,1,21,24.87114606665722,69.8414245347012
21,1,22,25.968613333384226,69.8298666149805
22,1,23,25.992775129394975,69.80029695161521
23,1,24,26.127150580498117,69.80269720110198
24,1,25,25.111549572884392,69.82511974642675
25,2,1,27.381759799769974,69.74574981708369
26,2,2,27.941707024526007,69.64191799088546
27,2,3,27.477389160881952,69.24570334172294
28,2,4,524.1986285723495,57.30747187684888
29,2,5,26.694282306105595,69.25018942236915
30,2,6,25.68779063611305,69.77563656191639
31,2,7,26.769496333800355,69.65279211480176
32,2,8,27.285205879303028,69.40796135717443
33,2,9,27.22420371106731,69.12768345073133
34,2,10,26.464478690898964,69.42676878463968
35,2,11,25.42815307134203,69.79699668764283
36,2,12,26.71133123891585,69.7226993820154
37,2,13,26.231274392041176,69.656704118315
38,2,14,25.854350733221427,69.60923519103815
39,2,15,25.746657008874674,69.65032013659916
40,2,16,25.83995224935736,69.8194723688044
41,2,17,26.382676029527925,69.79226136929663
42,2,18,26.579606530785234,69.76039779983533
43,2,19,25.489780386589686,69.7451023380531
44,2,20,25.494106105632117,69.7523171153958
45,2,21,26.10271858496909,69.84071360348693
46,2,22,25.42236903211846,69.83098367840802
47,2,23,26.113026328521144,69.80237622000247
48,2,24,25.629409522181916,69.7978224342255
49,2,25,26.30349663704837,69.80489533289071
50,3,1,26.89075756178675,69.73158303426489
51,3,2,27.21652464591346,69.62286287135777
52,3,3,26.79371275205008,69.19250348588335
53,3,4,525.014668039919,57.3150661559882
54,3,5,27.21412762199976,69.17964943694797
55,3,6,26.704599745067025,69.76027991525673
56,3,7,27.828812222003922,69.6507217875297
57,3,8,27.759727160529124,69.39429296294833
58,3,9,27.436574256322352,69.13326647363071
59,3,10,28.747217764473362,69.42907201564267
60,3,11,27.470396611464952,69.7802503084732
61,3,12,26.843387693305683,69.73749260569109
62,3,13,26.72037144484369,69.65350758314207
63,3,14,26.25568693412716,69.60132961809495
64,3,15,26.5809302845043,69.64901692038096
65,3,16,25.925148564307644,69.814566251716
66,3,17,26.671415860111708,69.78501808425298
67,3,18,26.706767863225643,69.76054534106967
68,3,19,25.82823713380052,69.74280934911378
69,3,20,26.469785025165955,69.75596285137107
70,3,21,26.365982295492657,69.8519977610925
71,3,22,25.695068373570074,69.8329664545953
72,3,23,27.114343230659507,69.82385676085744
73,3,24,27.351217625924413,69.81269897810228
74,3,25,26.572465964587124,69.80879913103134
75,4,1,26.443094646695087,69.74797343651582
76,4,2,26.59049863655027,69.60437821895704
77,4,3,26.707426987786903,69.16160966174364
78,4,4,125.80915690216777,64.01720042003353
79,4,5,27.265349174497285,69.11809854855949
80,4,6,26.069685405034434,69.75672950581743
81,4,7,26.5015963170096,69.62120939988687
82,4,8,27.018583361910522,69.36174439520383
83,4,9,27.50615601184315,69.11294584300111
84,4,10,26.730166952951464,69.46049866035774
85,4,11,27.169075303866336,69.78553547793749
86,4,12,26.822022055516843,69.71650283770803
87,4,13,26.23668870163703,69.63252073453754
88,4,14,26.942790886068057,69.61107268850975
89,4,15,26.673142785627725,69.67441774629152
90,4,16,25.432653582995567,69.8131105930901
91,4,17,26.659959573545102,69.7811701536802
92,4,18,26.956710904389876,69.7599060620064
93,4,19,26.251145039408158,69.73008553259933
94,4,20,27.42696693621906,69.76098510245366
95,4,21,26.233253840073075,69.84349581476465
96,4,22,26.51359047222756,69.82290723881098
97,4,23,26.308629859333966,69.82126184388326
98,4,24,26.126969926134443,69.803153700941
99,4,25,25.52464253090936,69.81343671444284
100,5,1,26.75138460959797,69.72729991210016
101,5,2,26.112646344931402,69.60118651247247
102,5,3,27.422964798084188,69.11598794530043
103,5,4,74.41034049519233,65.69612212156902
104,5,5,27.893771815698837,69.06523467369176
105,5,6,26.859136869954728,69.7606225432434
106,5,7,25.45977591511275,69.63258366110357
107,5,8,26.160441139629047,69.31367626318062
108,5,9,27.84909797050451,69.06931525225552
109,5,10,26.93445460624443,69.42915030552028
110,5,11,26.279792393916416,69.7692272583062
111,5,12,25.557780140513504,69.71782167747662
112,5,13,25.739034637709583,69.6220322912594
113,5,14,24.92104996897042,69.58833192559544
114,5,15,26.861465173917416,69.65319383714856
115,5,16,25.103572502669643,69.81181988086041
116,5,17,26.931380873302462,69.76849884728823
117,5,18,26.01282591067856,69.7469833878921
118,5,19,25.930684105872643,69.7461864248312
119,5,20,26.88630069287186,69.76396522026899
120,5,21,25.694296620801172,69.85295924442792
121,5,22,26.144144318310282,69.83111136091313
122,5,23,25.86124184433755,69.80193825712428
123,5,24,26.30752934815098,69.80739617195623
124,5,25,26.024648221405737,69.80336102993479
125,6,1,25.99621772029089,69.72824943036639
126,6,2,26.33304034282943,69.6021516489401
127,6,3,27.52060369756223,69.0476356461771
128,6,4,53.582280353765334,66.67063951964592
129,6,5,27.315760734565927,69.00814512647472
130,6,6,26.111079200232567,69.76627844726643
131,6,7,25.653927785057775,69.62831488084097
132,6,8,26.64070598060715,69.3183330029347
133,6,9,26.641488355184215,68.96348047839327
134,6,10,27.90456892090379,69.40380736194402
135,6,11,25.837083216580762,69.77487813910135
136,6,12,26.503302081947524,69.71435540937209
137,6,13,26.908060968768496,69.63152020543053
138,6,14,25.823777738110195,69.5746162415039
139,6,15,26.5818823992204,69.65430889441556
140,6,16,26.635356495881027,69.81833798844335
141,6,17,25.643100778326712,69.77522247079408
142,6,18,27.067137917963468,69.7389858997345
143,6,19,25.780051377411436,69.73454293837115
144,6,20,26.783068449237604,69.75188464914173
145,6,21,25.871380546876864,69.84302620604905
146,6,22,26.113879002452503,69.82044842569074
147,6,23,26.87986239795066,69.8198607990582
148,6,24,25.6238126026393,69.80638787866347
149,6,25,25.618587687720947,69.81512807380093
150,7,1,26.711266631397265,69.73361824857245
151,7,2,26.560233241071145,69.57846408546209
152,7,3,28.310059083872556,68.97614450834001
153,7,4,74.10481488722851,65.69196593983705
154,7,5,28.41587549517782,68.94103366750889
155,7,6,26.57757490738709,69.7366575897042
156,7,7,27.06958543660006,69.60493971683988
157,7,8,26.37996363097253,69.29230953373455
158,7,9,28.804160300329436,68.91269771729846
159,7,10,27.40357385927751,69.3933404979422
160,7,11,25.7827898752221,69.76296049130339
161,7,12,26.90989331980344,69.69609408344118
162,7,13,27.42721279683481,69.60101255863897
163,7,14,27.248832440909762,69.56448382963974
164,7,15,27.149086136926474,69.65070690122377
165,7,16,27.39568335811763,69.80563077706074
166,7,17,26.62116555653244,69.76436426701264
167,7,18,26.86926637612475,69.73563964641593
168,7,19,26.598888281482335,69.72607959572264
169,7,20,27.450871806496306,69.74599732981883
170,7,21,26.646911389640294,69.83939794749801
171,7,22,26.584215113853205,69.82299253020875
172,7,23,26.362797839518812,69.78993817223531
173,7,24,27.216160628632412,69.79104166857032
174,7,25,27.483276244192833,69.8039044214547
175,8,1,26.97334163031953,69.70474125858702
176,8,2,26.7811763104244,69.56461384240832
177,8,3,29.059317459396404,68.88038923592204
178,8,4,124.91766844025544,64.00050330237853
179,8,5,28.761903449956442,68.83832399453226
180,8,6,26.903837107490073,69.72896149665108
181,8,7,27.693668482838785,69.59506266137467
182,8,8,27.643870932279714,69.26995818957616
183,8,9,29.861416042515717,68.78408431750066
184,8,10,27.49193542949879,69.37863496796012
185,8,11,26.437310398722964,69.7657036556942
186,8,12,26.212442698534183,69.69289779183998
187,8,13,26.299429057303502,69.60649257310739
188,8,14,26.728779243601014,69.56589566222183
189,8,15,26.998592178096487,69.6381639684863
190,8,16,27.840515881153046,69.80502996311401
191,8,17,26.045344736565053,69.76658850576206
192,8,18,28.96211732887474,69.72781273689017
193,8,19,26.69811830627202,69.70917740129497
194,8,20,26.596054523890906,69.73381776974675
195,8,21,26.788578186080763,69.83090882363598
196,8,22,26.499089385759223,69.80704916400133
197,8,23,26.758009755804252,69.79754433815533
198,8,24,27.359453738169634,69.79086517111935
199,8,25,27.26239044896613,69.79518168917538
200,9,1,25.849728651138804,69.70464551600958
201,9,2,26.51656416649032,69.54997817045147
202,9,3,30.257659406438695,68.89548902611925
203,9,4,51.8836189403562,66.93605385221976
204,9,5,30.108437008319967,68.74651282418976
205,9,6,29.44669712425535,69.72921579896811
206,9,7,26.593842592437326,69.58504772394133
207,9,8,27.817802590655234,69.21582883396222
208,9,9,28.383155359094957,68.84021530807694
209,9,10,27.890948536073584,69.40880986282288
210,9,11,27.75493911703722,69.75622207663226
211,9,12,27.236929655500955,69.67651643264124
212,9,13,27.272463514192555,69.60349957084608
213,9,14,26.919634139073935,69.55725844277553
214,9,15,26.734612797556125,69.62185242587323
215,9,16,27.658402425050724,69.8071111481039
216,9,17,26.878066241461983,69.76915333580602
217,9,18,26.079182945087663,69.73337719259575
218,9,19,26.682440015336756,69.72200557098697
219,9,20,26.623362682038437,69.73386469272403
220,9,21,26.334344419847156,69.8319205333212
221,9,22,25.678263550786482,69.80756703297025
222,9,23,25.650272332147498,69.80344885136901
223,9,24,25.90230309830865,69.7985200080478
224,9,25,27.164742801994613,69.80634378308565
225,10,1,27.414314688600225,69.71140752876288
226,10,2,26.914717524595098,69.55203097250693
227,10,3,29.31650773443933,68.80570933311242
228,10,4,75.08546459497461,65.6993748862277
229,10,5,31.527622364180125,68.62594052398252
230,10,6,27.092985586984096,69.72878190126792
231,10,7,26.889419268233684,69.5923209962136
232,10,8,27.88803304397668,69.17053822845764
233,10,9,30.17174184124913,68.72283115628505
234,10,10,28.37837130757718,69.40076785403554
235,10,11,26.887209404498865,69.7567225155369
236,10,12,26.519659769086804,69.6762183632163
237,10,13,26.58374191150741,69.58621746366615
238,10,14,27.074240450610745,69.55826075630974
239,10,15,26.06220447145997,69.61228536736715
240,10,16,27.11718963637032,69.79375399621627
241,10,17,27.133338905196513,69.7693198115789
242,10,18,26.40738656909781,69.73834114811807
243,10,19,26.47707231915582,69.72239799830052
244,10,20,26.622285596806936,69.74480049327772
245,10,21,26.697109978587925,69.82631796045352
246,10,22,26.86748362134449,69.8074279195429
247,10,23,26.3941091575554,69.80087868982223
248,10,24,27.058841315767765,69.77866878339366
249,10,25,27.248097102280646,69.78944110845497
250,11,1,26.689020643540573,69.71360299338757
251,11,2,26.928603745549708,69.5284628346711
252,11,3,31.200584906721836,68.80159223946673
253,11,4,80.1605066467793,65.48142153580808
254,11,5,32.68594519896567,68.45870525792331
255,11,6,26.652824648210338,69.70874606032244
256,11,7,28.56832227613493,69.56411380357716
257,11,8,27.09542618334367,69.1070851172121
258,11,9,28.32439777165621,68.82905799457318
259,11,10,27.09921134900329,69.3793514130716
260,11,11,26.62643683290797,69.76475131914532
