,step,id,temperature,humidity
0,1,1,26.349590848717558,69.49650238508995
1,1,2,24.102577774869108,69.5437304531868
2,1,3,25.005828533775315,69.68045010722193
3,1,4,25.12304018790656,69.78033362030197
4,1,5,24.585889339747016,69.80470392725533
5,1,6,32.75531459856895,68.28689620003621
6,1,7,26.60443946644997,69.20208863306364
7,1,8,27.782205032833506,69.61805381900753
8,1,9,25.32129485597501,69.75576179592392
9,1,10,26.200411832983313,69.82683972770688
10,1,11,28.900360546801757,68.9713867897967
11,1,12,27.606047998320186,69.31827740442061
12,1,13,26.25576299416007,69.61917201935309
13,1,14,24.911620837082072,69.7490572328954
14,1,15,26.101358017437512,69.83801712894177
15,1,16,25.54611519980276,69.58567948306221
16,1,17,27.337836003697156,69.63719111684163
17,1,18,25.269135060805354,69.69776787444326
18,1,19,24.594887571389084,69.78865854325716
19,1,20,23.722613549550314,69.83840187246648
20,1,21,24.087681323021638,69.74287258302405
21,1,22,23.67747410116457,69.7395595539516
22,1,23,24.230480573489878,69.77501694383194
23,1,24,23.539043790229538,69.82626303449686
24,1,25,25.657102007107614,69.85197197176105
25,2,1,26.4518926979066,69.4695093443183
26,2,2,25.69164132736003,69.5510258036044
27,2,3,24.95071790901948,69.69018948398768
28,2,4,25.43711225797222,69.76156518283292
29,2,5,23.379653599482452,69.83093483011668
30,2,6,34.15856649923268,68.0827928408923
31,2,7,26.81293152633422,69.18011683178189
32,2,8,26.213102624968744,69.63033772379383
33,2,9,27.10230335990094,69.74554043693256
34,2,10,24.811686238276284,69.8199090993034
35,2,11,27.196750187590567,69.05410911157412
36,2,12,25.97007953775585,69.34929862047385
37,2,13,23.987888778774803,69.65835644897935
38,2,14,26.823582439511075,69.757864465262
39,2,15,26.641525373488637,69.81523259896159
40,2,16,26.638894773412925,69.60134303874025
41,2,17,26.008277322248674,69.61954318142145
42,2,18,24.474695363311216,69.72339608136762
43,2,19,25.47267547232653,69.77652742085579
44,2,20,25.191660070248528,69.81812523628395
45,2,21,25.68190707783866,69.75423501693119
46,2,22,26.53754440469848,69.75878392400021
47,2,23,24.69740169467753,69.77770107396258
48,2,24,24.755124250240343,69.80890523968951
49,2,25,25.027350378000527,69.85758361105347
50,3,1,26.498067236041766,69.45351876254927
51,3,2,25.725076755535838,69.52187188133092
52,3,3,24.75403838841769,69.67412141910253
53,3,4,27.194054220299776,69.77633681771499
54,3,5,25.412509408407622,69.82027363500012
55,3,6,40.06344594350203,67.62601482656767
56,3,7,26.5557355373469,69.12993355566196
57,3,8,25.59626829849826,69.59688726679425
58,3,9,25.638298952139987,69.75313735212399
59,3,10,27.128245319097324,69.79594343858331
60,3,11,27.906306048154054,69.0552248446958
61,3,12,26.42799020474041,69.31890257459658
62,3,13,26.565341923907102,69.62721105831135
63,3,14,26.301244850748226,69.748732626868
64,3,15,26.385094157947318,69.81357962254249
65,3,16,25.59273158567867,69.59391123669388
66,3,17,23.71112726968385,69.62814086794853
67,3,18,25.01253081592028,69.71918066025397
68,3,19,24.957389275279972,69.78012508955094
69,3,20,26.050880726642266,69.82986939697182
70,3,21,25.59489895556807,69.74549509688028
71,3,22,26.17905735092338,69.73605695883862
72,3,23,26.28051982254168,69.78744327013985
73,3,24,24.0221998715175,69.80448549462976
74,3,25,26.43894100377257,69.85522112997444
75,4,1,26.16443822838072,69.4535449777144
76,4,2,25.482854016498408,69.53118842580507
77,4,3,25.92792033100551,69.66865551745362
78,4,4,25.202115143617128,69.75766699497726
79,4,5,26.846570910230117,69.81218978010874
80,4,6,41.49704627353504,67.46432368115292
81,4,7,27.97422168818614,69.09867737889557
82,4,8,25.29357515381564,69.5993311368671
83,4,9,25.19068613504557,69.74508606076584
84,4,10,25.684194285997716,69.80925318054835
85,4,11,27.156894875183323,69.00703912686896
86,4,12,27.98324496254708,69.27902683444252
87,4,13,27.462686384084602,69.61741073987285
88,4,14,26.330596720209318,69.74851597368863
89,4,15,25.605282273916142,69.81199362159938
90,4,16,26.268803520702445,69.58367992703171
91,4,17,27.609168711888522,69.6176844915307
92,4,18,25.919262885623436,69.71113230984973
93,4,19,25.887803418627726,69.78008246777524
94,4,20,28.039145840325276,69.83299062949128
95,4,21,25.78346259851268,69.73426503932765
96,4,22,25.878456529453093,69.75410153669603
97,4,23,25.45810002618158,69.77863623825704
98,4,24,26.1608728567734,69.81122613360718
99,4,25,25.661737116478726,69.8343564968691
100,5,1,26.04204478248489,69.4644077027812
101,5,2,26.36548290931306,69.53042806178138
102,5,3,26.830662277282105,69.66909118791494
103,5,4,25.37561938633811,69.77216297331961
104,5,5,27.309678269387444,69.7972158487295
105,5,6,37.55264281520406,67.75545200226892
106,5,7,26.903377392523165,69.01939744402904
107,5,8,25.48919273487201,69.5670303771951
108,5,9,25.881519396556936,69.71056088152213
109,5,10,25.72432145151681,69.7906065883253
110,5,11,27.073961351359973,69.02409149724173
111,5,12,27.230804338671085,69.25498040810864
112,5,13,25.92465290739011,69.58891117901723
113,5,14,25.4956522845765,69.73584592209514
114,5,15,25.56898154122954,69.81061662669998
115,5,16,25.330252030528438,69.58620938768057
116,5,17,25.773119799614783,69.60185368592417
117,5,18,26.555572345212607,69.70035877582416
118,5,19,25.668361482646766,69.76494073487403
119,5,20,26.111341538052493,69.82023841238426
120,5,21,25.621144703496793,69.71861268671952
121,5,22,26.145976541140737,69.73659320571893
122,5,23,25.966914893409026,69.77484948528665
123,5,24,26.279447314495375,69.80197686201863
124,5,25,26.26514064263203,69.83331160274093
125,6,1,27.62861584279192,69.45731951339256
126,6,2,26.969402491898293,69.50804333027392
127,6,3,27.090321073362876,69.64626868863341
128,6,4,26.59555975482689,69.75800083434092
129,6,5,27.046855455376253,69.80506871382634
130,6,6,39.569120400176224,67.71108892825536
131,6,7,28.52683100757441,68.96181869276326
132,6,8,26.184977841000492,69.57036573723927
133,6,9,27.47560354857144,69.71649184454901
134,6,10,26.14510485128401,69.79909699382392
135,6,11,27.372901400715193,68.92520831695283
136,6,12,27.914891477643515,69.20649240140224
137,6,13,26.088081324692023,69.58719025907041
138,6,14,26.834344409234767,69.72654849786298
139,6,15,26.133044906196442,69.81166719832378
140,6,16,27.21792161666539,69.56726119531243
141,6,17,27.275026080976772,69.58492455298283
142,6,18,26.53096302772247,69.69374714826444
143,6,19,26.755201877805906,69.76130878646188
144,6,20,26.698807268157562,69.80063686067201
145,6,21,25.85520456856545,69.72947099964352
146,6,22,27.10014763169032,69.72312526360753
147,6,23,27.00011877745927,69.76805172709152
148,6,24,26.026894428108033,69.80169484477923
149,6,25,25.92191464671983,69.82442981362675
150,7,1,26.563175577096004,69.44267412323923
151,7,2,25.611430111822735,69.49062539880997
152,7,3,26.340713653467414,69.65598791666025
153,7,4,26.545473529526028,69.73847552053535
154,7,5,25.951798327828744,69.80514450964212
155,7,6,43.284083392048075,67.31133398308114
156,7,7,28.57531099505739,68.85584719018615
