,step,id,temperature,humidity
0,1,1,27.666860378340214,69.79632020641098
1,1,2,25.89848027858515,69.7415978813668
2,1,3,25.710746300173437,69.69135267975007
3,1,4,26.0648300831931,69.7014651745547
4,1,5,26.647537011817622,69.74296411546351
5,1,6,26.56043944550464,69.74565796055339
6,1,7,27.713496208056554,69.65416449521541
7,1,8,26.929038789059142,69.50165660953712
8,1,9,25.632580788462874,69.49426425510852
9,1,10,26.0864319706459,69.64334778910371
10,1,11,26.303785033075545,69.71419385722452
11,1,12,25.169286404136518,69.56368535735774
12,1,13,27.96538634046865,68.84416993882168
13,1,14,30.478137123402703,68.68711590194219
14,1,15,26.819081932847645,69.51822570366578
15,1,16,26.018469846817464,69.71517775607796
16,1,17,26.504475554819305,69.56628400380633
17,1,18,29.39260559546706,69.02422633965399
18,1,19,28.485300569285712,68.97333561991374
19,1,20,26.077702294696966,69.53698671209202
20,1,21,26.04633387214313,69.75546183481666
21,1,22,25.725534921188355,69.66216280080604
22,1,23,26.567868425299654,69.54824072818438
23,1,24,27.402639020839167,69.5466572400878
24,1,25,26.449807482506284,69.65685985651236
25,2,1,25.603120426296105,69.79543177802006
26,2,2,25.651355313926253,69.73223666711846
27,2,3,26.287891918068272,69.70628682394062
28,2,4,26.074274898325793,69.68949942492473
29,2,5,26.201619216181573,69.73822821600423
30,2,6,26.985215518429598,69.7511222877396
31,2,7,27.86330313080637,69.637472097237
32,2,8,26.179324843072102,69.51020034678255
33,2,9,27.13944679223105,69.4829938105411
34,2,10,26.9015270469395,69.63659022608117
35,2,11,26.695254691749113,69.71151114324472
36,2,12,26.59790306413803,69.54858983817346
37,2,13,29.26998982800418,68.88939697047086
38,2,14,30.531120383066543,68.59211638646319
39,2,15,27.27730861021498,69.5125523308969
40,2,16,26.652484875964458,69.71817452398388
41,2,17,26.153967992673408,69.52433689344436
42,2,18,29.652571247153055,68.9075650751738
43,2,19,29.014230966831455,68.9047875156557
44,2,20,26.9544941445124,69.51222892653524
45,2,21,26.870554969380613,69.75745337988664
46,2,22,26.61047261023882,69.66697015673248
47,2,23,27.065609250111635,69.53698022451336
48,2,24,25.67778436657377,69.5232308881011
49,2,25,25.537187254868208,69.65094163943179
50,3,1,27.174522660120225,69.78998968354554
51,3,2,26.0699046962435,69.73796553002815
52,3,3,26.813462919985465,69.6923006489746
53,3,4,26.25201365226967,69.69248546165564
54,3,5,26.434263409298083,69.7398682417428
55,3,6,26.597053682360613,69.73384980901895
56,3,7,26.200233511154494,69.62480897846085
57,3,8,27.509809718481606,69.47101796539373
58,3,9,28.176228975791666,69.46507030053841
59,3,10,27.447505203725076,69.61791510702075
60,3,11,25.879742886148914,69.71956596956593
61,3,12,27.15272385089427,69.51833809977335
62,3,13,29.039746413367013,68.74475916438602
63,3,14,31.81790842837193,68.35927232627314
64,3,15,27.121075738935346,69.4749150247703
65,3,16,28.060504531067178,69.71481014132594
66,3,17,27.557997110367765,69.50210274408485
